sample_index;forward_barcode;reverse_barcode;count
i3001;FB202979;RB202979;351
i3001;FB200873;RB200873;180087
i3001;FB201558;RB201558;77
i3001;FB202049;RB202049;618369
i3001;FB202136;RB202136;38
i3001;FB201656;RB201656;1376
i3001;FB201285;RB201285;1355
i3001;FB202449;RB202449;105
i3001;FB202149;RB202149;10644
i3001;FB200636;RB200636;289
i3001;FB201183;RB201183;150
i3001;FB200119;RB200119;986
i3001;FB201691;RB201691;125
i3001;FB202125;RB202125;74
i3001;FB202022;RB202022;4670
i3001;FB201844;RB201844;5310
i3001;FB202158;RB202158;2749
i3001;FB202729;RB202729;2349
i3001;FB200238;RB200238;21489
i3001;FB201939;RB201939;5188
i3001;FB203528;RB203528;1035
i3001;FB201717;RB201717;2304
i3001;FB201949;RB201949;10736
i3001;FB201408;RB201408;812
i3001;FB201402;RB201402;252
i3001;FB202140;RB202140;299
i3001;FB202549;RB202549;47
i3001;FB201648;RB201648;45
i3001;FB202291;RB202291;2476
i3001;FB202684;RB202684;207
i3001;FB201403;RB201403;223
i3001;FB202477;RB202477;712
i3001;FB201016;RB201016;69
i3001;FB202252;RB202252;38
i3001;FB201364;RB201364;6552
i3001;FB200098;RB200098;149
i3001;FB201932;RB201932;16
i3001;FB200729;RB200729;168
i3001;FB203201;RB203201;24
i3001;FB202011;RB202011;30
i3001;FB200739;RB200739;3716
i3001;FB201657;RB201657;1433
i3001;FB200156;RB200156;206
i3001;FB200807;RB200807;1222
i3001;FB202154;RB202154;2175
i3001;FB202064;RB202064;674
i3001;FB200214;RB200214;61
i3001;FB203329;RB203329;398
i3001;FB200849;RB200849;1323
i3001;FB201734;RB201734;139
i3001;FB202310;RB202310;154
i3001;FB202804;RB202804;296
i3001;FB200845;RB200845;1554
i3001;FB200867;RB200867;7693
i3001;FB201389;RB201389;1517
i3001;FB202143;RB202143;559
i3001;FB202114;RB202114;528
i3001;FB200589;RB200589;324
i3001;FB201583;RB201583;483
i3001;FB200222;RB200222;134
i3001;FB200076;RB200076;1818
i3001;FB201431;RB201431;938
i3001;FB202175;RB202175;8121
i3001;FB200908;RB200908;12576
i3001;FB200328;RB200328;150
i3001;FB200221;RB200221;1513
i3001;FB201099;RB201099;38
i3001;FB202191;RB202191;129
i3001;FB201623;RB201623;88
i3001;FB201998;RB201998;557
i3001;FB201804;RB201804;34870
i3001;FB202720;RB202720;542
i3001;FB201749;RB201749;16717
i3001;FB201724;RB201724;245
i3001;FB201234;RB201234;176019
i3001;FB201538;RB201538;594
i3001;FB201609;RB201609;104
i3001;FB201905;RB201905;926
i3001;FB200031;RB200031;1161
i3001;FB202445;RB202445;1979
i3001;FB203208;RB203208;866
i3001;FB201813;RB201813;891
i3001;FB201145;RB201145;725
i3001;FB201393;RB201393;3743
i3001;FB201865;RB201865;1660
i3001;FB200274;RB200274;776
i3001;FB201430;RB201430;171
i3001;FB200985;RB200985;504
i3001;FB201597;RB201597;2316
i3001;FB201394;RB201394;157
i3001;FB202897;RB202897;1175
i3001;FB201935;RB201935;5266
i3001;FB202263;RB202263;574
i3001;FB201613;RB201613;1878
i3001;FB201550;RB201550;338
i3001;FB202733;RB202733;7637
i3001;FB202153;RB202153;499
i3001;FB202460;RB202460;9722
i3001;FB201411;RB201411;672
i3001;FB202422;RB202422;1294
i3001;FB202739;RB202739;169
i3001;FB201919;RB201919;1415
i3001;FB200082;RB200082;2042
i3001;FB202404;RB202404;2456
i3001;FB201390;RB201390;41443
i3001;FB201909;RB201909;90419
i3001;FB201886;RB201886;261
i3001;FB203419;RB203419;57
i3001;FB203396;RB203396;128
i3001;FB201242;RB201242;20507
i3001;FB201835;RB201835;8951
i3001;FB201926;RB201926;354
i3001;FB202287;RB202287;65
i3001;FB202019;RB202019;340
i3001;FB200591;RB200591;7437
i3001;FB200024;RB200024;360
i3001;FB201321;RB201321;3764
i3001;FB203223;RB203223;194
i3001;FB202421;RB202421;94
i3001;FB201833;RB201833;621
i3001;FB202080;RB202080;104
i3001;FB201468;RB201468;365
i3001;FB201120;RB201120;73
i3001;FB202428;RB202428;35
i3001;FB201299;RB201299;225
i3001;FB200996;RB200996;78
i3001;FB200056;RB200056;460
i3001;FB203131;RB203131;82
i3001;FB200973;RB200973;21
i3001;FB201735;RB201735;25
i3001;FB202091;RB202091;121318
i3001;FB202062;RB202062;422
i3001;FB202668;RB202668;225
i3001;FB202044;RB202044;60918
i3001;FB202038;RB202038;126
i3001;FB201795;RB201795;29
i3001;FB201686;RB201686;524
i3001;FB201546;RB201546;4631
i3001;FB200869;RB200869;113
i3001;FB201160;RB201160;134
i3001;FB202014;RB202014;50
i3001;FB202791;RB202791;7854
i3001;FB201477;RB201477;572
i3001;FB200609;RB200609;143134
i3001;FB201578;RB201578;2169
i3001;FB200478;RB200478;39023
i3001;FB200381;RB200381;6436
i3001;FB200744;RB200744;8164
i3001;FB201226;RB201226;763
i3001;FB201941;RB201941;3535
i3001;FB201729;RB201729;1943
i3001;FB201719;RB201719;5985
i3001;FB200272;RB200272;55
i3001;FB201689;RB201689;283
i3001;FB200474;RB200474;2032
i3001;FB201505;RB201505;118
i3001;FB201850;RB201850;11843
i3001;FB203987;RB203987;6353
i3001;FB201097;RB201097;108
i3001;FB200144;RB200144;633
i3001;FB202489;RB202489;32711
i3001;FB203094;RB203094;75636
i3001;FB200077;RB200077;493
i3001;FB201565;RB201565;7445
i3001;FB200709;RB200709;606
i3001;FB200041;RB200041;7148
i3001;FB202150;RB202150;253
i3001;FB202110;RB202110;36294
i3001;FB201955;RB201955;959
i3001;FB200163;RB200163;391
i3001;FB200136;RB200136;17756
i3001;FB200906;RB200906;11486
i3001;FB201293;RB201293;14221
i3001;FB201785;RB201785;83
i3001;FB202792;RB202792;182
i3001;FB201586;RB201586;2452
i3001;FB202118;RB202118;2268
i3001;FB200438;RB200438;29
i3001;FB201118;RB201118;107
i3001;FB200610;RB200610;62
i3001;FB200294;RB200294;85
i3001;FB200507;RB200507;896
i3001;FB202165;RB202165;74
i3001;FB203336;RB203336;2862
i3001;FB202177;RB202177;588
i3001;FB201712;RB201712;35
i3001;FB200150;RB200150;231
i3001;FB202753;RB202753;74
i3001;FB201224;RB201224;8304
i3001;FB200436;RB200436;72
i3001;FB201915;RB201915;2977
i3001;FB200718;RB200718;123
i3001;FB201728;RB201728;38
i3001;FB203390;RB203390;383
i3001;FB201447;RB201447;8280
i3001;FB203414;RB203414;217
i3001;FB202163;RB202163;5713
i3001;FB200021;RB200021;967
i3001;FB202078;RB202078;350
i3001;FB203065;RB203065;721
i3001;FB200761;RB200761;1485
i3001;FB201312;RB201312;2963
i3001;FB201700;RB201700;1965
i3001;FB201059;RB201059;162
i3001;FB202031;RB202031;3487
i3001;FB201746;RB201746;2355
i3001;FB201181;RB201181;14969
i3001;FB205515;RB205515;31
i3001;FB205516;RB205516;252
i3001;FB205517;RB205517;4
i3001;FB205518;RB205518;89
i3001;FB205519;RB205519;2839
i3001;FB205520;RB205520;3
i3001;FB205521;RB205521;36
i3001;FB205522;RB205522;8
i3001;FB205523;RB205523;10
i3001;FB205524;RB205524;783
i3001;FB205525;RB205525;3291
i3001;FB205526;RB205526;13
i3001;FB205527;RB205527;12228
i3002;FB201772;RB201772;7462
i3002;FB201507;RB201507;28961
i3002;FB203264;RB203264;826
i3002;FB200972;RB200972;8821
i3002;FB201397;RB201397;555
i3002;FB202538;RB202538;1357
i3002;FB203089;RB203089;1674
i3002;FB201251;RB201251;2167
i3002;FB201778;RB201778;121
i3002;FB201782;RB201782;775
i3002;FB201537;RB201537;14410
i3002;FB200755;RB200755;7433
i3002;FB202020;RB202020;265
i3002;FB200489;RB200489;459
i3002;FB201706;RB201706;1385
i3002;FB201259;RB201259;517
i3002;FB201461;RB201461;3109
i3002;FB200735;RB200735;27118
i3002;FB202726;RB202726;204
i3002;FB202068;RB202068;4336
i3002;FB201363;RB201363;1960
i3002;FB202581;RB202581;608
i3002;FB201135;RB201135;6888
i3002;FB201566;RB201566;259
i3002;FB201824;RB201824;658
i3002;FB200564;RB200564;499
i3002;FB203249;RB203249;5787
i3002;FB201366;RB201366;7623
i3002;FB200266;RB200266;110430
i3002;FB201738;RB201738;2037
i3002;FB200617;RB200617;8939
i3002;FB201780;RB201780;278
i3002;FB200725;RB200725;2874
i3002;FB201494;RB201494;4612
i3002;FB201531;RB201531;2262
i3002;FB201796;RB201796;453
i3002;FB202405;RB202405;306
i3002;FB201199;RB201199;119514
i3002;FB200502;RB200502;641
i3002;FB201999;RB201999;65436
i3002;FB200396;RB200396;87884
i3002;FB200007;RB200007;21
i3002;FB200245;RB200245;403
i3002;FB200265;RB200265;258
i3002;FB202407;RB202407;64
i3002;FB202663;RB202663;128
i3002;FB201257;RB201257;11086
i3002;FB201162;RB201162;2409
i3002;FB202579;RB202579;2854
i3002;FB200992;RB200992;2089
i3002;FB203364;RB203364;58711
i3002;FB202169;RB202169;523
i3002;FB200298;RB200298;17630
i3002;FB200563;RB200563;82
i3002;FB202465;RB202465;4371
i3002;FB200120;RB200120;957
i3002;FB201683;RB201683;74130
i3002;FB202570;RB202570;31957
i3002;FB201501;RB201501;2251
i3002;FB201655;RB201655;24001
i3002;FB202857;RB202857;14620
i3002;FB202079;RB202079;4714
i3002;FB201616;RB201616;3544
i3002;FB200402;RB200402;30602
i3002;FB201239;RB201239;3030
i3002;FB202994;RB202994;1760
i3002;FB200702;RB200702;14085
i3002;FB201878;RB201878;3387
i3002;FB201077;RB201077;1454
i3002;FB200741;RB200741;10988
i3002;FB201062;RB201062;11687
i3002;FB203293;RB203293;195
i3002;FB203328;RB203328;4139
i3002;FB200616;RB200616;963
i3002;FB200919;RB200919;3653
i3002;FB200038;RB200038;470
i3002;FB200531;RB200531;215
i3002;FB202534;RB202534;94942
i3002;FB200017;RB200017;7770
i3002;FB201950;RB201950;6538
i3002;FB2IC031;RB2IC031;2029
i3002;FB201515;RB201515;1091
i3002;FB204214;RB204214;173
i3002;FB202518;RB202518;3580
i3002;FB201230;RB201230;14381
i3002;FB201407;RB201407;18659
i3002;FB202710;RB202710;4387
i3002;FB203327;RB203327;2641
i3002;FB200742;RB200742;69102
i3002;FB203319;RB203319;4733
i3002;FB201860;RB201860;371
i3002;FB200850;RB200850;2755
i3002;FB202776;RB202776;8611
i3002;FB201161;RB201161;15873
i3002;FB201592;RB201592;28157
i3002;FB200601;RB200601;141
i3002;FB202103;RB202103;13675
i3002;FB203241;RB203241;210
i3002;FB200623;RB200623;1644
i3002;FB201110;RB201110;2429
i3002;FB202860;RB202860;5433
i3002;FB200665;RB200665;4813
i3002;FB201313;RB201313;12726
i3002;FB202909;RB202909;374
i3002;FB200279;RB200279;722
i3002;FB201128;RB201128;11380
i3002;FB200325;RB200325;2322
i3002;FB202006;RB202006;34
i3002;FB202070;RB202070;97
i3002;FB201541;RB201541;1124
i3002;FB201032;RB201032;775
i3002;FB202059;RB202059;1661
i3002;FB202054;RB202054;14848
i3002;FB201193;RB201193;2937
i3002;FB200839;RB200839;282
i3002;FB200065;RB200065;2349
i3002;FB202471;RB202471;350
i3002;FB200103;RB200103;30203
i3002;FB201503;RB201503;810
i3002;FB201378;RB201378;724
i3002;FB201981;RB201981;111
i3002;FB201880;RB201880;4553
i3002;FB201256;RB201256;498
i3002;FB201667;RB201667;54374
i3002;FB201184;RB201184;58888
i3002;FB200764;RB200764;10958
i3002;FB200063;RB200063;1920
i3002;FB201245;RB201245;34420
i3002;FB200789;RB200789;16881
i3002;FB200319;RB200319;508
i3002;FB202060;RB202060;347
i3002;FB200066;RB200066;12827
i3002;FB201352;RB201352;10755
i3002;FB203333;RB203333;1183
i3002;FB201201;RB201201;525
i3002;FB200530;RB200530;4665
i3002;FB200473;RB200473;5452
i3002;FB201522;RB201522;785
i3002;FB200717;RB200717;2004
i3002;FB200149;RB200149;475
i3002;FB202013;RB202013;253
i3002;FB201025;RB201025;50
i3002;FB201010;RB201010;31383
i3002;FB203365;RB203365;50601
i3002;FB201654;RB201654;2041
i3002;FB203314;RB203314;2171
i3002;FB201714;RB201714;4427
i3002;FB201900;RB201900;1070
i3002;FB201458;RB201458;4300
i3002;FB202161;RB202161;776
i3002;FB201246;RB201246;2085
i3002;FB201808;RB201808;1107
i3002;FB200937;RB200937;13902
i3002;FB201151;RB201151;148
i3002;FB201913;RB201913;4239
i3002;FB201557;RB201557;7370
i3002;FB201442;RB201442;10158
i3002;FB200383;RB200383;226
i3002;FB201254;RB201254;1124
i3002;FB201441;RB201441;1634
i3002;FB201603;RB201603;649
i3002;FB202951;RB202951;1848
i3002;FB202698;RB202698;893
i3002;FB201620;RB201620;3916
i3002;FB200518;RB200518;937
i3002;FB200446;RB200446;2817
i3002;FB201871;RB201871;534
i3002;FB200049;RB200049;426
i3002;FB201577;RB201577;2174
i3002;FB200954;RB200954;261
i3002;FB201499;RB201499;884
i3002;FB201380;RB201380;506
i3002;FB201292;RB201292;10566
i3002;FB201562;RB201562;2767
i3002;FB200690;RB200690;2783
i3002;FB202089;RB202089;4099
i3002;FB201684;RB201684;2613
i3002;FB201131;RB201131;13716
i3002;FB203075;RB203075;697
i3002;FB201569;RB201569;1253
i3002;FB202045;RB202045;477
i3002;FB201231;RB201231;820
i3002;FB201688;RB201688;6895
i3002;FB202419;RB202419;351
i3002;FB203292;RB203292;1894
i3002;FB202159;RB202159;381
i3002;FB202977;RB202977;8356
i3002;FB201972;RB201972;9887
i3002;FB201165;RB201165;775
i3002;FB200010;RB200010;15285
i3002;FB201476;RB201476;1319
i3002;FB201252;RB201252;410
i3002;FB201910;RB201910;683
i3002;FB201174;RB201174;4547
i3002;FB202641;RB202641;44
i3002;FB200684;RB200684;2599
i3002;FB202457;RB202457;11204
i3002;FB200804;RB200804;2885
i3002;FB200078;RB200078;389
i3002;FB202767;RB202767;293
i3002;FB201784;RB201784;1587
i3002;FB200920;RB200920;847
i3002;FB200834;RB200834;309
i3002;FB202086;RB202086;14221
i3002;FB202277;RB202277;300
i3002;FB200805;RB200805;32497
i3002;FB202947;RB202947;401
i3002;FB202500;RB202500;200
i3002;FB200491;RB200491;563
i3002;FB202145;RB202145;2085
i3002;FB200253;RB200253;263
i3002;FB202883;RB202883;43374
i3002;FB201811;RB201811;3037
i3002;FB201843;RB201843;4758
i3002;FB202677;RB202677;1485
i3002;FB200044;RB200044;896
i3002;FB201288;RB201288;2010
i3002;FB200233;RB200233;504
i3002;FB201634;RB201634;1105
i3002;FB201275;RB201275;5479
i3002;FB201066;RB201066;76623
i3002;FB202356;RB202356;368
i3002;FB203004;RB203004;5463
i3002;FB201208;RB201208;1137
i3002;FB201388;RB201388;607
i3002;FB200281;RB200281;1969
i3002;FB201225;RB201225;58073
i3002;FB200106;RB200106;872
i3002;FB201249;RB201249;203
i3002;FB201588;RB201588;820
i3002;FB201590;RB201590;1357
i3002;FB201962;RB201962;1524
i3002;FB203056;RB203056;539
i3002;FB201898;RB201898;5663
i3002;FB202111;RB202111;13844
i3002;FB201496;RB201496;1057
i3002;FB202523;RB202523;1671
i3002;FB201858;RB201858;1448
i3002;FB201036;RB201036;6909
i3002;FB201319;RB201319;53945
i3002;FB202670;RB202670;576
i3002;FB201722;RB201722;6354
i3002;FB200086;RB200086;1526
i3002;FB201977;RB201977;1491
i3002;FB201773;RB201773;20485
i3002;FB200019;RB200019;9549
i3002;FB202562;RB202562;286
i3002;FB201235;RB201235;1351
i3002;FB203870;RB203870;183
i3002;FB202790;RB202790;444
i3002;FB201582;RB201582;2505
i3002;FB202573;RB202573;1608
i3002;FB202587;RB202587;93
i3002;FB201217;RB201217;4063
i3002;FB201532;RB201532;6821
i3002;FB201311;RB201311;21567
i3002;FB201665;RB201665;2188
i3002;FB200590;RB200590;12188
i3002;FB201845;RB201845;2010
i3002;FB200881;RB200881;2143
i3002;FB200271;RB200271;9661
i3002;FB202485;RB202485;1452
i3002;FB201803;RB201803;626
i3002;FB202406;RB202406;272
i3002;FB200418;RB200418;6652
i3002;FB201060;RB201060;2856
i3002;FB200123;RB200123;1356
i3002;FB202595;RB202595;1009
i3002;FB201422;RB201422;12145
i3002;FB203221;RB203221;711
i3002;FB200372;RB200372;18673
i3002;FB201825;RB201825;6595
i3002;FB200545;RB200545;5482
i3002;FB200577;RB200577;14695
i3002;FB200475;RB200475;2567
i3002;FB200061;RB200061;292
i3002;FB200275;RB200275;2680
i3002;FB201078;RB201078;5399
i3002;FB200212;RB200212;10373
i3002;FB202841;RB202841;1724
i3002;FB200215;RB200215;976
i3002;FB200334;RB200334;647
i3002;FB200923;RB200923;2951
i3002;FB201480;RB201480;3750
i3002;FB201114;RB201114;3339
i3002;FB202071;RB202071;5321
i3002;FB200147;RB200147;144
i3002;FB201754;RB201754;3749
i3002;FB200800;RB200800;28699
i3002;FB203196;RB203196;1128
i3002;FB200069;RB200069;885
i3002;FB200403;RB200403;555
i3002;FB200837;RB200837;528
i3002;FB200331;RB200331;1488
i3002;FB200389;RB200389;3300
i3002;FB201338;RB201338;171827
i3002;FB202680;RB202680;69794
i3002;FB201701;RB201701;61567
i3002;FB201937;RB201937;5824
i3002;FB201695;RB201695;1867
i3002;FB201924;RB201924;16326
i3002;FB201851;RB201851;310
i3002;FB201917;RB201917;1542
i3002;FB204052;RB204052;263
i3002;FB201150;RB201150;591
i3002;FB201146;RB201146;297
i3002;FB201600;RB201600;21559
i3002;FB202010;RB202010;1452
i3002;FB201412;RB201412;7217
i3002;FB200267;RB200267;1343
i3002;FB202273;RB202273;7320
i3002;FB202299;RB202299;5717
i3002;FB202607;RB202607;39955
i3002;FB200091;RB200091;2734
i3002;FB202182;RB202182;2729
i3002;FB203317;RB203317;4940
i3002;FB200339;RB200339;4028
i3002;FB200360;RB200360;82
i3002;FB202752;RB202752;78
i3002;FB200734;RB200734;2248
i3002;FB202734;RB202734;4601
i3002;FB202058;RB202058;759
i3002;FB201102;RB201102;19407
i3002;FB200399;RB200399;1956
i3002;FB201237;RB201237;1965
i3002;FB201540;RB201540;109937
i3002;FB202340;RB202340;21749
i3002;FB200241;RB200241;1634
i3002;FB201769;RB201769;11971
i3002;FB200109;RB200109;949
i3002;FB201138;RB201138;525
i3002;FB201947;RB201947;261012
i3002;FB200497;RB200497;19945
i3002;FB203202;RB203202;1701
i3002;FB200875;RB200875;6885
i3002;FB201210;RB201210;1625
i3002;FB202144;RB202144;756
i3002;FB201870;RB201870;1301
i3002;FB202995;RB202995;12307
i3002;FB201970;RB201970;1138
i3002;FB200064;RB200064;2686
i3002;FB202066;RB202066;2225
i3002;FB200256;RB200256;2354
i3002;FB202198;RB202198;2616
i3002;FB203050;RB203050;7806
i3002;FB201082;RB201082;14290
i3002;FB201420;RB201420;459
i3002;FB201526;RB201526;1914
i3002;FB201463;RB201463;357
i3002;FB201527;RB201527;1784
i3002;FB203324;RB203324;1260
i3002;FB202736;RB202736;4619
i3002;FB200090;RB200090;658
i3002;FB200468;RB200468;2482
i3002;FB2IC045;RB2IC045;4321
i3002;FB201747;RB201747;555
i3002;FB200244;RB200244;2948
i3002;FB201572;RB201572;2521
i3002;FB201787;RB201787;1186
i3002;FB200199;RB200199;11976
i3002;FB202691;RB202691;512
i3002;FB200715;RB200715;2630
i3002;FB201124;RB201124;4636
i3002;FB200415;RB200415;213
i3002;FB202138;RB202138;2738
i3002;FB200998;RB200998;57
i3002;FB202171;RB202171;1543
i3002;FB200682;RB200682;4192
i3002;FB201479;RB201479;550
i3002;FB202134;RB202134;6274
i3002;FB202025;RB202025;866
i3002;FB203289;RB203289;496
i3002;FB201377;RB201377;665
i3002;FB200300;RB200300;1207
i3002;FB200915;RB200915;7485
i3002;FB202787;RB202787;1988
i3002;FB203345;RB203345;5552
i3002;FB201269;RB201269;3146
i3002;FB202200;RB202200;3153
i3002;FB201255;RB201255;12246
i3002;FB202201;RB202201;982
i3002;FB202583;RB202583;683
i3002;FB201432;RB201432;4719
i3002;FB201156;RB201156;7473
i3002;FB201334;RB201334;581
i3002;FB203277;RB203277;1796
i3002;FB200878;RB200878;136
i3002;FB200408;RB200408;7970
i3002;FB200309;RB200309;12271
i3002;FB202258;RB202258;4381
i3002;FB200030;RB200030;2189
i3002;FB202725;RB202725;2045
i3002;FB200548;RB200548;18674
i3002;FB200242;RB200242;10519
i3002;FB200411;RB200411;27618
i3002;FB200270;RB200270;1808
i3002;FB202629;RB202629;17296
i3002;FB201410;RB201410;1508
i3002;FB201544;RB201544;4311
i3002;FB202476;RB202476;416
i3002;FB200884;RB200884;620
i3002;FB200571;RB200571;58
i3002;FB200188;RB200188;498
i3002;FB200980;RB200980;395
i3002;FB202497;RB202497;10
i3002;FB200263;RB200263;748
i3002;FB202188;RB202188;1407
i3002;FB201243;RB201243;2154
i3002;FB201798;RB201798;543
i3002;FB202817;RB202817;689
i3002;FB202794;RB202794;3416
i3002;FB201398;RB201398;5021
i3002;FB201399;RB201399;1054
i3002;FB201666;RB201666;1603
i3002;FB201343;RB201343;287
i3002;FB201147;RB201147;10
i3002;FB202555;RB202555;10540
i3002;FB201266;RB201266;1148
i3002;FB201987;RB201987;2328
i3002;FB202100;RB202100;13667
i3002;FB202845;RB202845;2102
i3002;FB201830;RB201830;7634
i3002;FB200247;RB200247;1524
i3002;FB201925;RB201925;1901
i3002;FB202928;RB202928;4821
i3002;FB202120;RB202120;9878
i3002;FB201774;RB201774;3564
i3002;FB202116;RB202116;252
i3002;FB202106;RB202106;3770
i3002;FB201148;RB201148;3727
i3002;FB201960;RB201960;5952
i3002;FB200673;RB200673;1612
i3002;FB200317;RB200317;3731
i3002;FB202128;RB202128;4793
i3002;FB202147;RB202147;8868
i3002;FB201990;RB201990;19569
i3002;FB200427;RB200427;5533
i3002;FB201927;RB201927;914
i3002;FB202850;RB202850;5347
i3002;FB201704;RB201704;1269
i3002;FB202172;RB202172;4311
i3002;FB200203;RB200203;79
i3002;FB200033;RB200033;5286
i3002;FB200151;RB200151;11236
i3002;FB202180;RB202180;5335
i3002;FB203352;RB203352;1155
i3002;FB202430;RB202430;304
i3002;FB203309;RB203309;732
i3002;FB202083;RB202083;3614
i3002;FB202133;RB202133;13398
i3002;FB201134;RB201134;151604
i3002;FB200014;RB200014;5670
i3002;FB201614;RB201614;43651
i3002;FB200050;RB200050;24765
i3002;FB200196;RB200196;709
i3002;FB202432;RB202432;155
i3002;FB201638;RB201638;469
i3002;FB201991;RB201991;166
i3002;FB200653;RB200653;186
i3002;FB200732;RB200732;1157
i3002;FB200982;RB200982;73
i3002;FB200792;RB200792;1158
i3002;FB200127;RB200127;645
i3002;FB201506;RB201506;11237
i3002;FB201043;RB201043;13539
i3002;FB200291;RB200291;826
i3002;FB201556;RB201556;3566
i3002;FB202108;RB202108;3186
i3002;FB202343;RB202343;3214
i3002;FB200234;RB200234;23947
i3002;FB201868;RB201868;2925
i3002;FB202514;RB202514;759
i3002;FB201450;RB201450;1285
i3002;FB202203;RB202203;7728
i3002;FB200153;RB200153;50
i3002;FB200204;RB200204;712
i3002;FB200659;RB200659;11497
i3002;FB201194;RB201194;895
i3002;FB200752;RB200752;122
i3002;FB201797;RB201797;693
i3002;FB200288;RB200288;24741
i3002;FB201954;RB201954;753
i3002;FB200971;RB200971;157
i3002;FB200547;RB200547;733
i3002;FB201177;RB201177;15221
i3002;FB202373;RB202373;532
i3002;FB200417;RB200417;160
i3002;FB200978;RB200978;198
i3002;FB200290;RB200290;31
i3002;FB203403;RB203403;1287
i3002;FB201500;RB201500;1151
i3002;FB202137;RB202137;589
i3002;FB200229;RB200229;81
i3002;FB202193;RB202193;655
i3002;FB201173;RB201173;495
i3002;FB201636;RB201636;8983
i3002;FB200185;RB200185;223
i3002;FB202612;RB202612;732
i3002;FB202271;RB202271;418
i3002;FB202085;RB202085;230
i3002;FB201265;RB201265;1844
i3002;FB201263;RB201263;10947
i3002;FB201219;RB201219;90
i3002;FB202662;RB202662;177
i3002;FB200698;RB200698;348
i3002;FB203285;RB203285;336
i3002;FB200172;RB200172;58
i3002;FB201873;RB201873;126
